,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
20,0.6654490470886231,0.02158391911958466,4.364982795715332,0.08251107124739115,0.03,200,"{'learning_rate': 0.03, 'n_estimators': 200}",0.8863900982148378,0.8793642862884615,0.8872029916999817,0.8836914120567148,0.8803633903630578,0.8834024357246106,0.003130377222514986,5
21,1.3669577598571778,0.06389441888480354,4.439931583404541,0.07333963208555762,0.03,400,"{'learning_rate': 0.03, 'n_estimators': 400}",0.8821525741086533,0.8715924395116974,0.8786563474595548,0.879603650247528,0.8744603598693127,0.8772930742393493,0.003777129104030966,13
22,1.9540349006652833,0.042303255727882176,4.224770641326904,0.032614065697173254,0.03,600,"{'learning_rate': 0.03, 'n_estimators': 600}",0.8746280890125813,0.8691864126443767,0.8753432772568417,0.8731270755648457,0.8697158598480133,0.8724001428653316,0.0025174452320278827,21
23,2.3266851902008057,0.13102348697517305,4.133092880249023,0.10087095165163476,0.03,800,"{'learning_rate': 0.03, 'n_estimators': 800}",0.8696212365317411,0.8619995381175727,0.8653694345352567,0.8700689477044734,0.8647396113656369,0.8663597536509361,0.0030663484336082344,28
24,2.916432189941406,0.061460171877531035,4.133280229568482,0.04497858307510766,0.03,1000,"{'learning_rate': 0.03, 'n_estimators': 1000}",0.8654489090532309,0.8600279041706714,0.8639416210841724,0.8634744935625285,0.8582630624989699,0.8622311980739147,0.002661788814224373,33
25,3.763027381896973,0.21349624363869588,4.202307653427124,0.03346583739360586,0.03,1200,"{'learning_rate': 0.03, 'n_estimators': 1200}",0.8611956929726743,0.861793681186831,0.8640045562023304,0.861028335996151,0.8557753888847732,0.860759531048552,0.002709384475847684,37
26,4.517886161804199,0.06672317315899431,4.287572145462036,0.16480378009737204,0.03,1400,"{'learning_rate': 0.03, 'n_estimators': 1400}",0.8576357796025896,0.8565742178169307,0.8573283972357955,0.8596734827792625,0.8542397762787918,0.8570903307426742,0.0017560693529436611,44
27,5.127769422531128,0.17395835190484527,4.227454614639282,0.12131133601600655,0.03,1600,"{'learning_rate': 0.03, 'n_estimators': 1600}",0.8577209439255746,0.8532406120560608,0.8526834571196116,0.8527661880168141,0.8498876245834843,0.8532597651403091,0.002523868627376624,48
28,6.064405202865601,0.26721860772854134,4.645079708099365,0.57575494202236,0.03,1800,"{'learning_rate': 0.03, 'n_estimators': 1800}",0.8535391924571898,0.8516063447163504,0.8542144891653204,0.8521247300431075,0.8443628635676392,0.8511695239899215,0.0035304673520513558,50
29,6.316929960250855,0.10117154515330115,4.261755275726318,0.1706348445589262,0.03,2000,"{'learning_rate': 0.03, 'n_estimators': 2000}",0.8566493412514886,0.8482656024456201,0.8494065576682948,0.8518304740962916,0.845158956088575,0.850262186310054,0.003847510390371608,53
